Source:,"EM-DAT, CRED / UCLouvain, Brussels, Belgium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,www.emdat.be (D. Guha-Sapir),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version:,2020-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File creation:,"Mon, 19 Oct 2020 03:55:24 CEST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table type:,Custom request,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of records:,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dis No,Year,Seq,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Entry Criteria,Country,ISO,Region,Continent,Location,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,Aid Contribution,Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),Insured Damages ('000 US$),Total Damages ('000 US$),CPI
1993-0006-TUV,1993,0006,Natural,Meteorological,Storm,Tropical cyclone,,Nina,Affect,Tuvalu,TUV,Polynesia,Oceania,"Nanumea, Nanumaga, Niutao, Nui, Vaitupu",,,,,,,10,130,Kph,,,,,1993,1,3,1993,1,3,,,,150,150,,,,"56,5046456391"
1993-0024-VUT,1993,0024,Natural,Meteorological,Storm,Tropical cyclone,,Prema,Affect,Vanuatu,VUT,Melanesia,Oceania,"Sherperd Isl., Southern Epi, Northern Efate",,,,Yes,,,2949,250,Kph,,,,,1993,3,30,1993,3,30,4,5,5000,7000,12005,,,6000,"56,5046456391"
1993-0134-WLF,1993,0134,Natural,Geophysical,Earthquake,Ground movement,,,SigDam,Wallis and Futuna,WLF,Polynesia,Oceania,Futuna Isl.,,,,,No,No,,7,Richter,14.385 S,178.252 W,,,1993,3,13,1993,3,13,5,20,,,20,,,,"56,5046456391"
1994-0644-AUS,1994,0644,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,Affect,Australia,AUS,Australia and New Zealand,Oceania,Sydney,,,,,,,,,Kph,,,,,1994,11,,1994,11,,2,20,120000,70,120090,,,,"57,9779742381"
1994-0127-AUS,1994,0127,Natural,Meteorological,Storm,Convective storm,Severe storm,,Affect,Australia,AUS,Australia and New Zealand,Oceania,"Narrogin, Albany, Katanning, Geraldton, Dongara, Moora Perth",,,,,No,No,,140,Kph,,,,,1994,5,25,1994,5,25,2,20,240000,200,240220,,,77600,"57,9779742381"
1994-0642-AUS,1994,0642,Natural,Geophysical,Earthquake,Ground movement,,,Affect,Australia,AUS,Australia and New Zealand,Oceania,"Cessnock, Hunter Valley",,,,,No,No,,5,Richter,32.956 S,151.228 E,,,1994,8,6,1994,8,6,,5,5000,20,5025,,,,"57,9779742381"
1994-0310-AUS,1994,0310,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane,Kill,Australia,AUS,Australia and New Zealand,Oceania,,,,,,,,,,Kph,,,,,1994,1,19,1994,1,19,22,,,,,,,,"57,9779742381"
1994-0641-AUS,1994,0641,Natural,Meteorological,Extreme temperature,Heat wave,,,Affect,Australia,AUS,Australia and New Zealand,Oceania,Townsville,,,,,,,,,°C,,,,,1994,1,,1994,1,,5,150,100000,,100150,,,,"57,9779742381"
1994-0645-AUS,1994,0645,Natural,Meteorological,Extreme temperature,Heat wave,,,Affect,Australia,AUS,Australia and New Zealand,Oceania,Southern NSW,,,,,,,,44,°C,,,,,1994,12,,1994,12,,,34,1000000,,1000034,,,,"57,9779742381"
1994-0210-AUS,1994,0210,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,Affect,Australia,AUS,Australia and New Zealand,Oceania,New South Wales & Queenland,,,,,,,,,Km2,,,,,1994,9,20,1994,9,20,,41,20000,100,20141,,,,"57,9779742381"
1994-0555-AUS,1994,0555,Natural,Meteorological,Storm,,,,Affect,Australia,AUS,Australia and New Zealand,Oceania,"Victoria, South Wales",,,,,,,,150,Kph,,,,,1994,11,7,1994,11,7,1,54,2500000,50,2500104,,,,"57,9779742381"
1995-0441-AUS,1995,0441,Natural,Meteorological,Storm,Convective storm,Tornado,,Affect,Australia,AUS,Australia and New Zealand,Oceania,"Merimbula, Pambula",,,,,,,,150,Kph,,,,,1995,4,,1995,4,,,34,4500,120,4654,,,18700,"59,6044948945"
1995-0440-AUS,1995,0440,Natural,Meteorological,Storm,Tropical cyclone,,Bobby,Affect,Australia,AUS,Australia and New Zealand,Oceania,Onslow,,,,,,,,104,Kph,,,,,1995,2,,1995,2,,7,15,7000,30,7045,,,98000,"59,6044948945"
1995-0443-AUS,1995,0443,Natural,Meteorological,Extreme temperature,Heat wave,,,Affect,Australia,AUS,Australia and New Zealand,Oceania,Western Sydney,,,,,,,,,°C,,,,,1995,11,,1995,11,,1,100,500000,,500100,,,,"59,6044948945"
1995-0444-AUS,1995,0444,Natural,Meteorological,Storm,,,,Affect,Australia,AUS,Australia and New Zealand,Oceania,"South East & Brisbane, Granite Belt Region",,,,,,,,100,Kph,,,,,1995,12,,1995,12,,1,15,400000,30,400045,,,84000,"59,6044948945"
1995-0445-AUS,1995,0445,Natural,Meteorological,Storm,,,,Affect,Australia,AUS,Australia and New Zealand,Oceania,"Maitland, Metford, Thornton, Tarree (Hunter Valley & Mid-North Coast)",,,,,,,,,Kph,,,,,1995,12,,1995,12,,,5,20000,20,20025,,,28000,"59,6044948945"
1996-0322-AUS,1996,0322,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,Affect,Australia,AUS,Australia and New Zealand,Oceania,Singleton district,,,,,,,,,Kph,,,,,1996,12,,1996,12,,1,11,15000,600,15611,,,140000,"61,3516297284"
1996-0272-AUS,1996,0272,Natural,Hydrological,Flood,Flash flood,,,Affect,Australia,AUS,Australia and New Zealand,Oceania,Coffs Harbour,,,,,,,,,Km2,,,,,1996,11,25,1996,11,25,1,6,2700,400,3106,,,131000,"61,3516297284"
1996-0320-AUS,1996,0320,Natural,Hydrological,Flood,Riverine flood,,,Affect,Australia,AUS,Australia and New Zealand,Oceania,"Brisbane (South Queensland), Grafton (Northern New South Wales)",Heavy rains,,,,No,No,,330400,Km2,,,,,1996,5,2,1996,5,9,4,20,10000,100,10120,,,205300,"61,3516297284"
1996-0318-AUS,1996,0318,Natural,Meteorological,Storm,Tropical cyclone,,Olivia,Affect,Australia,AUS,Australia and New Zealand,Oceania,,,,,,,,,222,Kph,,,,,1996,4,,1996,4,,,10,1500,250,1760,,,46700,"61,3516297284"
1996-0195-AUS,1996,0195,Natural,Meteorological,Storm,,,,Affect,Australia,AUS,Australia and New Zealand,Oceania,Sydney,,,,,,,,120,Kph,,,,,1996,8,31,1996,8,31,6,20,450000,200,450220,,,47000,"61,3516297284"
1996-0225-AUS,1996,0225,Natural,Hydrological,Landslide,,,,Affect,Australia,AUS,Australia and New Zealand,Oceania,Gracetown,,,,,,,,,,,,,,1996,9,27,1996,9,27,9,1,100,,101,,,,"61,3516297284"
1996-0316-AUS,1996,0316,Natural,Meteorological,Storm,,,,Affect,Australia,AUS,Australia and New Zealand,Oceania,"Dubbo, Young, Bathurst & Southern Sydney",,,,,,,,100,Kph,,,,,1996,2,,1996,2,,,21,60000,50,60071,,,9333,"61,3516297284"
1996-0317-AUS,1996,0317,Natural,Meteorological,Storm,,,,Affect,Australia,AUS,Australia and New Zealand,Oceania,Sydney,,,,,,,,100,Kph,,,,,1996,2,,1996,2,,,4,70000,10,70014,,,39200,"61,3516297284"
1996-0321-AUS,1996,0321,Natural,Meteorological,Storm,,,,Affect,Australia,AUS,Australia and New Zealand,Oceania,Armidale,,,,,No,No,,160,Kph,,,,,1996,9,29,1996,9,29,,10,25000,120,25130,,,317300,"61,3516297284"
1997-0015-AUS,1997,0015,Natural,Hydrological,Flood,Riverine flood,,,Affect,Australia,AUS,Australia and New Zealand,Oceania,Queensland State,,,,,,,,,Km2,,,,,1997,2,4,1997,2,4,,,400,,400,,,,"62,7858352045"
1997-0246-AUS,1997,0246,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,Declar,Australia,AUS,Australia and New Zealand,Oceania,North West,,,,,,,,1000,Km2,,,,,1997,10,7,1997,10,7,,,,,,,,,"62,7858352045"
1997-0285-AUS,1997,0285,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,Declar,Australia,AUS,Australia and New Zealand,Oceania,"From Tare To Bega, Coonabaraban",,,,,,,,2500,Km2,,,,,1997,11,28,1997,11,28,2,,,,,,,6700,"62,7858352045"
1997-0153-AUS,1997,0153,Natural,Hydrological,Landslide,,,,Kill,Australia,AUS,Australia and New Zealand,Oceania,Thredbo,,,,,,,,,,,,,,1997,7,31,1997,7,31,19,,,,,,,,"62,7858352045"
1997-0259-COK,1997,0259,Natural,Meteorological,Storm,Tropical cyclone,,Martin,Kill,Cook Islands (the),COK,Polynesia,Oceania,"Pukapuka, Rakahanga, Manihiki isla,ds",,,,,,,297,130,Kph,,,,,1997,11,7,1997,11,7,19,200,700,,900,,,,"62,7858352045"
1997-0538-COK,1997,0538,Natural,Biological,Epidemic,Viral disease,,Dengue fever,Affected,Cook Islands (the),COK,Polynesia,Oceania,Rarotonga,,,,,No,No,,,Vaccinated,,,,,1997,1,,1997,2,15,,,123,,123,,,,"62,7858352045"
1998-0011-AUS,1998,0011,Natural,Hydrological,Flood,Coastal flood,,,Affect,Australia,AUS,Australia and New Zealand,Oceania,Towsville Area,Tropical cyclone,,,,No,No,,,Km2,,,,,1998,1,1,1998,2,1,2,,200,,200,,42900,61300,"63,7604552374"
1998-0022-AUS,1998,0022,Natural,Hydrological,Flood,Coastal flood,,,Affect,Australia,AUS,Australia and New Zealand,Oceania,Katherine,Tropical cyclone,,,,No,No,,,Km2,,,,,1998,1,25,1998,1,28,2,,1175,,1175,,42900,100000,"63,7604552374"
1998-0192-AUS,1998,0192,Natural,Hydrological,Flood,Flash flood,,,Affect,Australia,AUS,Australia and New Zealand,Oceania,Victoria State,Brief torrential rain,,,,No,No,,,Km2,,,,Entrance Orbost Wuk Wuk Conn Snowy Buchan Mitchell Tambo Swift Creek rivers,1998,6,22,1998,6,24,1,,300,,300,,,,"63,7604552374"
1998-0059-AUS,1998,0059,Natural,Hydrological,Flood,Riverine flood,,,Affect,Australia,AUS,Australia and New Zealand,Oceania,"Queensland, Burketown",,,,,,,,100000,Km2,,,,,1998,3,5,1998,3,5,,,7000,,7000,,,,"63,7604552374"
1998-0227-AUS,1998,0227,Natural,Hydrological,Flood,Riverine flood,,,Affect,Australia,AUS,Australia and New Zealand,Oceania,Narrabri,,,,,No,No,,1000,Km2,,,,,1998,7,17,1998,9,8,14,,200,,200,,,100000,"63,7604552374"
1998-0261-AUS,1998,0261,Natural,Hydrological,Flood,Riverine flood,,,Affect,Australia,AUS,Australia and New Zealand,Oceania,Wollongong (New South Wales),Heavy rains,,,,No,No,,,Km2,,,,,1998,7,21,1998,9,9,1,,6300,,6300,,,122700,"63,7604552374"
1994-0693-NZL,1994,0693,Natural,Hydrological,Flood,,,,Affect,New Zealand,NZL,Australia and New Zealand,Oceania,Wanganui,,,,,,,,,Km2,,,,,1994,11,8,1994,11,8,,,157,,157,,,,"57,9779742381"
1994-0212-PNG,1994,0212,Natural,Geophysical,Volcanic activity,Ash fall,,Rabaul,Affect,Papua New Guinea,PNG,Melanesia,Oceania,Eastern New Britain,,,,Yes,,,1732,,,-4.271,152.203,,,1994,9,19,1994,9,19,5,2,106000,46000,152002,,,110000,"57,9779742381"
1995-0237-NZL,1995,0237,Natural,Geophysical,Volcanic activity,Ash fall,,Mount Ruapehu,Govern,New Zealand,NZL,Australia and New Zealand,Oceania,North of the Island,,,,,No,No,,,,39.28 S,175.57 E,,,1995,9,24,1995,9,24,,,70,,70,,,,"59,6044948945"
1996-0315-NZL,1996,0315,Natural,Meteorological,Storm,,,Fergus,Affect,New Zealand,NZL,Australia and New Zealand,Oceania,Thames Valley ( Coromandel District),,,,,,,,130,Kph,,,,,1996,12,30,1996,12,30,1,,2000,,2000,,,,"61,3516297284"
1996-0238-PNG,1996,0238,Natural,Geophysical,Volcanic activity,Ash fall,,Tavurvur,Affect,Papua New Guinea,PNG,Melanesia,Oceania,Rabaul Town,,,,,No,No,,,,4.3 S,152.2 E,,,1996,10,6,1996,10,6,,,300,,300,,,,"61,3516297284"
1996-0300-PNG,1996,0300,Natural,Geophysical,Volcanic activity,Ash fall,,Manam,Affect,Papua New Guinea,PNG,Melanesia,Oceania,Manam Isl.,,,,,,,,,,-4.08,145.037,,,1996,12,4,1996,12,4,4,29,1500,,1529,,,,"61,3516297284"
1996-0280-PNG,1996,0280,Natural,Hydrological,Landslide,Landslide,,,Kill,Papua New Guinea,PNG,Melanesia,Oceania,Wajunda Village,,,,,,,,,,,,,,1996,12,24,1996,12,24,38,8,,,8,,,,"61,3516297284"
1997-9263-PNG,1997,9263,Natural,Climatological,Drought,Drought,,,Affected,Papua New Guinea,PNG,Melanesia,Oceania,"Milne Bay, Morobe, Madang, East",El Nino,Wildfire,,Yes,No,No,17528,452800,Km2,,,,,1997,9,,1998,,,60,,500000,,500000,,,,"62,7858352045"
1997-0039-FJI,1997,0039,Natural,Meteorological,Storm,Tropical cyclone,,Gavin,Kill,Fiji,FJI,Melanesia,Oceania,Western division,,,,,,,,240,Kph,,,,,1997,3,10,1997,3,10,25,,3500,,3500,,,27000,"62,7858352045"
1997-0292-GUM,1997,0292,Natural,Meteorological,Storm,Tropical cyclone,,Paka,Affect,Guam,GUM,Micronesia,Oceania,,,,,,,,,300,Kph,,,,,1997,12,17,1997,12,17,,20,1400,5000,6420,,,200000,"62,7858352045"
1997-0016-NZL,1997,0016,Natural,Hydrological,Flood,Riverine flood,,,Affect,New Zealand,NZL,Australia and New Zealand,Oceania,Opuha,,,,,,,,,Km2,,,,,1997,2,7,1997,2,7,,,200,,200,,,,"62,7858352045"
1997-0037-NZL,1997,0037,Natural,Meteorological,Storm,,,Drena,Affect,New Zealand,NZL,Australia and New Zealand,Oceania,Moanatairi (Thames Coromandel),,,,,,,,100,Kph,,,,,1997,1,11,1997,1,11,3,,140,,140,,,,"62,7858352045"
1997-0093-PNG,1997,0093,Natural,Meteorological,Storm,Tropical cyclone,,Justin,Kill,Papua New Guinea,PNG,Melanesia,Oceania,,,,,,,,40,130,Kph,,,,,1997,3,11,1997,3,11,32,,,7500,7500,,,,"62,7858352045"
1997-0264-PNG,1997,0264,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,Affect,Papua New Guinea,PNG,Melanesia,Oceania,,,,,,,,,,Km2,,,,,1997,9,23,1997,9,23,,,8000,,8000,,,,"62,7858352045"
1998-0211-NZL,1998,0211,Natural,Hydrological,Flood,Riverine flood,,,Affect,New Zealand,NZL,Australia and New Zealand,Oceania,North Is. and N. South Island,Heavy rain,,,,No,No,,,Km2,,,,,1998,6,30,1998,7,20,,,200,,200,,,75000,"63,7604552374"
1998-0220-PNG,1998,0220,Natural,Geophysical,Earthquake,Tsunami,,,Kill,Papua New Guinea,PNG,Melanesia,Oceania,Sandaun Province,Earthquake,,,Yes,,,6228,7,Richter,-2.961,141.926,18:49,,1998,7,17,1998,7,17,2182,668,9199,,9867,,,,"63,7604552374"
1998-0136-PNG,1998,0136,Natural,Biological,Epidemic,Viral disease,,Acute respiratory syndrome,Kill,Papua New Guinea,PNG,Melanesia,Oceania,,,,,,,,,,Vaccinated,,,,,1998,2,4,1998,2,4,114,,,,,,,,"63,7604552374"
1998-0116-PYF,1998,0116,Natural,Hydrological,Landslide,Landslide,,,Kill,French Polynesia,PYF,Polynesia,Oceania,Raiatea and Tahaa Is.,,,,,,,,,,,,,,1998,4,25,1998,4,25,13,11,,,11,,,,"63,7604552374"
1994-0076-VUT,1994,0076,Natural,Geophysical,Earthquake,Ground movement,,,Declar,Vanuatu,VUT,Melanesia,Oceania,Malakula Isl.,,,,,No,Yes,,7,Richter,40.49 N,124.10 W,13:30,,1994,8,13,1994,8,13,,,,,,,,,"57,9779742381"
1997-9300-SLB,1997,9300,Natural,Climatological,Drought,Drought,,,Affected,Solomon Islands,SLB,Melanesia,Oceania,"Choiseul, Isabel, Western, Central provinces",,Water shortage,,,No,No,,,Km2,,,,,1997,11,,1997,,,,,,,,,,,"62,7858352045"
1997-0094-TON,1997,0094,Natural,Meteorological,Storm,Tropical cyclone,,Hina,Affect,Tonga,TON,Polynesia,Oceania,Tonatapu Is.,,,,,,,251,93,Kph,,,,,1997,3,16,1997,3,16,,,,3000,3000,,,,"62,7858352045"
1997-0539-VUT,1997,0539,Natural,Geophysical,Earthquake,Tsunami,,,Kill,Vanuatu,VUT,Melanesia,Oceania,Santa Cruz Isl.,Earthquake,,,,,,,8,Richter,-12.584,166.676,,,1997,4,21,1997,4,21,100,,,,,,,,"62,7858352045"
1998-0051-TON,1998,0051,Natural,Meteorological,Storm,Tropical cyclone,,Ron,Affect,Tonga,TON,Polynesia,Oceania,"Niuafoou, Niuatoputapu, Tafahi Isl.",,,,,,,198,,Kph,,,,,1998,1,7,1998,1,7,,,500,,500,,,,"63,7604552374"
1998-0090-VUT,1998,0090,Natural,Meteorological,Storm,Tropical cyclone,,"Yali, Zuman",Declar/Int,Vanuatu,VUT,Melanesia,Oceania,"West and SSE Erromango, West and North Tanna, Aniwa Isl., Gaua Isl., Santo Isl.",,,,,,,175,157,Kph,,,,,1998,3,21,1998,3,21,,,2400,,2400,,,,"63,7604552374"
1999-0104-AUS,1999,0104,Natural,Meteorological,Storm,Convective storm,Hail,,Affect,Australia,AUS,Australia and New Zealand,Oceania,Sydney,,Hail,,,No,No,,,Kph,,,,,1999,4,14,1999,4,14,1,24,6000,,6024,,1100000,1500000,"65,1555468615"
1999-0051-AUS,1999,0051,Natural,Meteorological,Storm,Tropical cyclone,,Rona,Affect,Australia,AUS,Australia and New Zealand,Oceania,Queensland State,,Flood,,,No,Yes,,170,Kph,,,,,1999,2,2,1999,2,11,5,,2000,,2000,,,300000,"65,1555468615"
1999-0092-AUS,1999,0092,Natural,Meteorological,Storm,Tropical cyclone,,Vance,Affect,Australia,AUS,Australia and New Zealand,Oceania,Exmouth,,,,,No,No,,300,Kph,,,,,1999,3,19,1999,3,23,1,,2000,672,2672,,,200000,"65,1555468615"
1999-0001-AUS,1999,0001,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,Affect,Australia,AUS,Australia and New Zealand,Oceania,"Victoria, South Australia",,,,,,,,1000,Km2,,,,,1999,1,,1999,1,,1,,2000,,2000,,,,"65,1555468615"
1999-0739-AUS,1999,0739,Natural,Meteorological,Storm,,,John,SigDam,Australia,AUS,Australia and New Zealand,Oceania,"Whim Creek, Roeburne",,,,,No,No,,300,Kph,,,,,1999,7,14,1999,7,15,,1,,,1,,,196300,"65,1555468615"
2000-0097-AUS,2000,0097,Natural,Meteorological,Storm,Tropical cyclone,,Steve,Declar/Int,Australia,AUS,Australia and New Zealand,Oceania,"Cairns, Tablelands districts (Queensland province), New South Wales province",,Flood,,,,Yes,,120,Kph,,,,,2000,2,27,2000,3,13,1,,200,,200,,10000,90000,"67,3557589793"
2000-0750-AUS,2000,0750,Natural,Hydrological,Flood,Riverine flood,,,Affected,Australia,AUS,Australia and New Zealand,Oceania,"Bingara, Yallaroi villages (Gwydir district, New South Wales province), Coonebarabran village (Warrumbungle Shire district, New South Wales province), Berrigan, Corowa Shire, Deniliquin, Murray districts (New South Wales province)",,,,,,,,112000,Km2,,,,"Peel, Namoi, Murray, Edward, Gwydir, Belubula, Castlereagh, Macquarie, Macintyre, Barwon, Bulloo, Ward rivers",2000,11,17,2000,12,2,,,600,,600,,,265000,"67,3557589793"
2000-0214-AUS,2000,0214,Natural,Meteorological,Storm,Tropical cyclone,,Tessi,Affect,Australia,AUS,Australia and New Zealand,Oceania,Townsville district (Queensland province),,,,,,,,130,Kph,,,,,2000,4,3,2000,4,3,,,400,,400,,,60000,"67,3557589793"
2000-0843-AUS,2000,0843,Natural,Meteorological,Storm,Tropical cyclone,,Sam,Affect,Australia,AUS,Australia and New Zealand,Oceania,"Bidyadanga area (Broome district, Western Australia province)",,,,,,,,280,Kph,,,,,2000,12,7,2000,12,7,,,750,,750,,,,"67,3557589793"
2000-0659-AUS,2000,0659,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,Affect,Australia,AUS,Australia and New Zealand,Oceania,"Ashfield (A), Auburn (C), Bankstown (C), Botany Bay (C), Burwood (A), Canada Bay (A), Canterbury (C), Holroyd (C), Hunters Hill (A), Hurstville (C), Kogarah (C), Ku-ring-gai (A), Lane Cove (A), Leichhardt (A), Manly (A), Marrickville (A), Mosman (A), North Sydney (A), Parramatta (C), Pittwater (A), Randwick (C), Rockdale (C), Ryde (C), Strathfield (A), Sutherland Shire (A), Sydney (C), Warringah (A), Waverley (A), Willoughby (C), Woollahra (A) districts (New South Wales province)",,,,,,,,,Km2,,,,,2000,10,,2000,10,,,,200,,200,,,,"67,3557589793"
2000-0249-AUS,2000,0249,Natural,Biological,Insect infestation,Locust,,Locust,SigDis,Australia,AUS,Australia and New Zealand,Oceania,"South Australia, New South Wales, Queensland",,,,,,,,,,,,,,2000,4,,2000,4,,,,,,,,,120000,"67,3557589793"
2001-0087-AUS,2001,0087,Natural,Hydrological,Flood,Riverine flood,,,Declar/Int,Australia,AUS,Australia and New Zealand,Oceania,"Grafton, Maclean villages (Clarence Valley district, New South Wales province)",,,,,,,,,Km2,,,,,2001,2,1,2001,2,1,,,,,,,,,"69,2593399503"
2001-0028-AUS,2001,0028,Natural,Hydrological,Flood,,,,Affect,Australia,AUS,Australia and New Zealand,Oceania,"Granville, Wenworthville villages (Parramatta district, New South Wales province), Merrylands village (Holroyd district, New South Wales province), Dural village (Hornsby district, New South Wales province), North Richmond village (Hawkesbury district, New South Wales province)",,,,,,,,100,Km2,,,,,2001,1,,2001,1,,1,30,300,,330,,,12000,"69,2593399503"
2001-0030-AUS,2001,0030,Natural,Meteorological,Storm,,,,Declar/Int,Australia,AUS,Australia and New Zealand,Oceania,Sydney district (New South Wales province),,,,,,,,112,Kph,,,,,2001,1,16,2001,1,16,1,,,,,,,6600,"69,2593399503"
2001-0045-AUS,2001,0045,Natural,Meteorological,Storm,,,,SigDis,Australia,AUS,Australia and New Zealand,Oceania,"Brisbane district (Queensland province), Kiama, Shellharbour, Wingecarribee, Wollongong, Hornsby, Ku-ring-gai, Waverley, Richmond Valley, Armidale Dumaresq, Tamworth Regional, Clarence Valley, Kyogle districts (New South Wales province)",,,,,,,,,Kph,,,,,2001,1,18,2001,1,18,1,27,,,27,,,,"69,2593399503"
1998-9324-FJI,1998,9324,Natural,Climatological,Drought,Drought,,,Affected,Fiji,FJI,Melanesia,Oceania,"Viti Levu, Yasawa, Vanua Levu","Lack of rain, El Nino",,,,No,Yes,402,13700,Km2,,,,,1998,1,,1998,,,,,263455,,263455,,,,"63,7604552374"
1998-9087-FSM,1998,9087,Natural,Climatological,Drought,Drought,,,Affected,Micronesia (Federated States of),FSM,Micronesia,Oceania,"Pohnpei, Chuuk, Yap states",El Nino,,,,Yes,Yes,,,Km2,,,,,1998,3,,1998,,,,,28800,,28800,,,,"63,7604552374"
1998-0427-PYF,1998,0427,Natural,Hydrological,Landslide,Landslide,,,Affect,French Polynesia,PYF,Polynesia,Oceania,Tahiti,,,,,,,,,,,,,,1998,12,22,1998,12,22,,,500,,500,,,,"63,7604552374"
1999-0023-FJI,1999,0023,Natural,Meteorological,Storm,Tropical cyclone,,Dani,Kill,Fiji,FJI,Melanesia,Oceania,"Ba, Nadi, Lautoka, Tavua, Rakiraki Districts",,,,,,,409,,Kph,,,,,1999,1,19,1999,1,19,12,,,1772,1772,,,3500,"65,1555468615"
1999-9086-KIR,1999,9086,Natural,Climatological,Drought,Drought,,,Affected,Kiribati,KIR,Micronesia,Oceania,"South Tarawa, Ocean Island",,,,,Yes,Yes,,,Km2,,,,,1999,3,,1999,,,,,84000,,84000,,,,"65,1555468615"
1999-0061-NCL,1999,0061,Natural,Meteorological,Storm,Tropical cyclone,,Frank,SigDis,New Caledonia,NCL,Melanesia,Oceania,Pouébo (Bourail commune),,,,,,,,155,Kph,,,,,1999,2,23,1999,2,23,,,,,,,,,"65,1555468615"
1999-0502-NIU,1999,0502,Natural,Biological,Epidemic,Viral disease,,Acute respiratory syndrome,Affect,Niue,NIU,Polynesia,Oceania,,,,,,,,,,Vaccinated,,,,,1999,5,,1999,5,,1,,297,,297,,,,"65,1555468615"
1999-0534-NZL,1999,0534,Natural,Hydrological,Flood,Riverine flood,,,Declar,New Zealand,NZL,Australia and New Zealand,Oceania,Otago,,,,,,,,,Km2,,,,,1999,11,17,1999,11,17,,,350,,350,,,,"65,1555468615"
1999-0126-PNG,1999,0126,Natural,Hydrological,Flood,Riverine flood,,,Affect,Papua New Guinea,PNG,Melanesia,Oceania,"Ouest de la PNG, Ibongu district",,,,,,,,,Km2,,,,,1999,4,23,1999,4,23,2,,,38000,38000,,,43228,"65,1555468615"
2000-0749-PNG,2000,0749,Natural,Geophysical,Earthquake,Ground movement,,,Affect,Papua New Guinea,PNG,Melanesia,Oceania,"Duke of York island (Kokopo district, East New Britain province), New Ireland, Northern Solomons provinces",,Tsunami/Tidal wave,,,,,,8,Richter,-3.98,152.169,14:54,,2000,11,16,2000,11,16,2,,,5000,5000,,,,"67,3557589793"
2000-0806-FJI,2000,0806,Natural,Hydrological,Flood,Coastal flood,,,Waiting,Fiji,FJI,Melanesia,Oceania,"Central, Western provinces",,,,,,,,,Km2,,,,,2000,12,6,2000,12,6,4,,,,,,,,"67,3557589793"
2000-0241-FSM,2000,0241,Natural,Biological,Epidemic,Bacterial disease,,Cholera,Kill,Micronesia (Federated States of),FSM,Micronesia,Oceania,"Kitti, Nett, Kolonia, Madolenihmw municipalities (Pohnpei State)",,,,,No,No,,,Vaccinated,,,,,2000,4,17,2000,8,21,19,,3431,,3431,,,,"67,3557589793"
2000-0832-MHL,2000,0832,Natural,Biological,Epidemic,Bacterial disease,,Cholera,Affect,Marshall Islands (the),MHL,Micronesia,Oceania,"Ebeye Isl., Kwajalein Atoll, Lae Atoll",,,,,,,,,Vaccinated,,,,,2000,12,1,2000,12,1,6,,218,,218,,,,"67,3557589793"
2000-0558-NZL,2000,0558,Natural,Hydrological,Flood,,,,SigDis,New Zealand,NZL,Australia and New Zealand,Oceania,Canterbury province,,,,,,,,,Km2,,,,,2000,8,20,2000,8,20,,,,,,,,1000,"67,3557589793"
2000-0687-NZL,2000,0687,Natural,Meteorological,Storm,,,,SigDis,New Zealand,NZL,Australia and New Zealand,Oceania,Canterbury province,,,,,,,,160,Kph,,,,,2000,10,11,2000,10,11,,,,,,,,,"67,3557589793"
1998-9223-SLB,1998,9223,Natural,Climatological,Drought,Drought,,,Affected,Solomon Islands,SLB,Melanesia,Oceania,Basakana Island,El Nino,,,,No,No,,1,Km2,,,,,1998,8,,1998,,,,,380,,380,,,,"63,7604552374"
1998-0440-TON,1998,0440,Natural,Meteorological,Storm,Tropical cyclone,,Cora,Affect,Tonga,TON,Polynesia,Oceania,Haapai Isl.,,,,,,,,160,Kph,,,,,1998,12,26,1998,12,26,,,3071,,3071,,,,"63,7604552374"
